"target","location","forecast_week","bin_start_incl"
"4 wk ahead","Utah",3,"1.3"
"4 wk ahead","Vermont",3,"1.1"
"4 wk ahead","Virgin Islands",3,"0.1"
"4 wk ahead","Virginia",3,"5.9"
"4 wk ahead","Washington",3,"0.8"
"4 wk ahead","West Virginia",3,"3.6"
"4 wk ahead","Wisconsin",3,"3.1"
"4 wk ahead","Wyoming",3,"3.0"
"4 wk ahead","Alabama",4,"7.4"
"4 wk ahead","Alaska",4,"3.8"
"4 wk ahead","Arizona",4,"2.5"
"4 wk ahead","Arkansas",4,"7.9"
"4 wk ahead","California",4,"2.4"
"4 wk ahead","Colorado",4,"1.3"
"4 wk ahead","Connecticut",4,"5.0"
"4 wk ahead","Delaware",4,"1.1"
"4 wk ahead","District of Columbia",4,"7.2"
"4 wk ahead","Georgia",4,"6.0"
"4 wk ahead","Hawaii",4,"4.2"
"4 wk ahead","Idaho",4,"1.5"
"4 wk ahead","Illinois",4,"4.6"
"4 wk ahead","Indiana",4,"5.3"
"4 wk ahead","Iowa",4,"2.0"
"4 wk ahead","Kansas",4,"6.9"
"4 wk ahead","Kentucky",4,"8.2"
"4 wk ahead","Louisiana",4,"5.0"
"4 wk ahead","Maine",4,"1.2"
"4 wk ahead","Maryland",4,"5.8"
"4 wk ahead","Massachusetts",4,"2.5"
"4 wk ahead","Michigan",4,"4.3"
"4 wk ahead","Minnesota",4,"4.6"
"4 wk ahead","Mississippi",4,"6.8"
"4 wk ahead","Missouri",4,"4.4"
"4 wk ahead","Montana",4,"0.2"
"4 wk ahead","Nebraska",4,"1.9"
"4 wk ahead","Nevada",4,"1.3"
"4 wk ahead","New Hampshire",4,"1.7"
"4 wk ahead","New Jersey",4,"4.9"
"4 wk ahead","New Mexico",4,"4.6"
"4 wk ahead","New York",4,"6.3"
"4 wk ahead","North Carolina",4,"7.6"
"4 wk ahead","North Dakota",4,"3.5"
"4 wk ahead","Ohio",4,"3.6"
"4 wk ahead","Oklahoma",4,"10.4"
"4 wk ahead","Oregon",4,"2.5"
"4 wk ahead","Pennsylvania",4,"4.0"
"4 wk ahead","Puerto Rico",4,"4.4"
"4 wk ahead","Rhode Island",4,"4.3"
"4 wk ahead","South Carolina",4,"7.6"
"4 wk ahead","South Dakota",4,"3.4"
"4 wk ahead","Tennessee",4,"5.2"
"4 wk ahead","Texas",4,"9.0"
"4 wk ahead","Utah",4,"1.6"
"4 wk ahead","Vermont",4,"1.8"
"4 wk ahead","Virgin Islands",4,"0.4"
"4 wk ahead","Virginia",4,"6.7"
"4 wk ahead","Washington",4,"0.7"
"4 wk ahead","West Virginia",4,"3.5"
"4 wk ahead","Wisconsin",4,"3.4"
"4 wk ahead","Wyoming",4,"2.1"
"4 wk ahead","Alabama",5,"6.3"
"4 wk ahead","Alaska",5,"3.5"
"4 wk ahead","Arizona",5,"2.8"
"4 wk ahead","Arkansas",5,"4.5"
"4 wk ahead","California",5,"2.1"
"4 wk ahead","Colorado",5,"1.7"
"4 wk ahead","Connecticut",5,"4.0"
"4 wk ahead","Delaware",5,"0.6"
"4 wk ahead","District of Columbia",5,"7.4"
"4 wk ahead","Georgia",5,"4.6"
"4 wk ahead","Hawaii",5,"3.4"
"4 wk ahead","Idaho",5,"1.1"
"4 wk ahead","Illinois",5,"3.5"
"4 wk ahead","Indiana",5,"3.3"
"4 wk ahead","Iowa",5,"1.1"
"4 wk ahead","Kansas",5,"5.1"
"4 wk ahead","Kentucky",5,"6.1"
"4 wk ahead","Louisiana",5,"4.7"
"4 wk ahead","Maine",5,"1.4"
"4 wk ahead","Maryland",5,"3.4"
"4 wk ahead","Massachusetts",5,"1.6"
"4 wk ahead","Michigan",5,"3.3"
"4 wk ahead","Minnesota",5,"3.0"
"4 wk ahead","Mississippi",5,"5.8"
"4 wk ahead","Missouri",5,"3.1"
"4 wk ahead","Montana",5,"0.2"
"4 wk ahead","Nebraska",5,"1.2"
"4 wk ahead","Nevada",5,"1.3"
"4 wk ahead","New Hampshire",5,"1.2"
"4 wk ahead","New Jersey",5,"4.1"
"4 wk ahead","New Mexico",5,"3.9"
"4 wk ahead","New York",5,"3.0"
"4 wk ahead","North Carolina",5,"6.0"
"4 wk ahead","North Dakota",5,"3.5"
"4 wk ahead","Ohio",5,"2.5"
"4 wk ahead","Oklahoma",5,"9.1"
"4 wk ahead","Oregon",5,"2.6"
"4 wk ahead","Pennsylvania",5,"2.6"
"4 wk ahead","Puerto Rico",5,"3.8"
"4 wk ahead","Rhode Island",5,"2.8"
"4 wk ahead","South Carolina",5,"5.5"
"4 wk ahead","South Dakota",5,"2.6"
"4 wk ahead","Tennessee",5,"5.6"
"4 wk ahead","Texas",5,"7.5"
"4 wk ahead","Utah",5,"0.5"
"4 wk ahead","Vermont",5,"1.8"
"4 wk ahead","Virgin Islands",5,"1.2"
"4 wk ahead","Virginia",5,"4.0"
"4 wk ahead","Washington",5,"0.7"
"4 wk ahead","West Virginia",5,"3.4"
"4 wk ahead","Wisconsin",5,"2.5"
"4 wk ahead","Wyoming",5,"1.8"
"4 wk ahead","Alabama",6,"6.6"
"4 wk ahead","Alaska",6,"1.7"
"4 wk ahead","Arizona",6,"2.5"
"4 wk ahead","Arkansas",6,"4.6"
"4 wk ahead","California",6,"2.2"
"4 wk ahead","Colorado",6,"1.6"
"4 wk ahead","Connecticut",6,"3.4"
"4 wk ahead","Delaware",6,"0.8"
"4 wk ahead","District of Columbia",6,"8.2"
"4 wk ahead","Georgia",6,"4.5"
"4 wk ahead","Hawaii",6,"4.6"
"4 wk ahead","Idaho",6,"1.5"
"4 wk ahead","Illinois",6,"3.6"
"4 wk ahead","Indiana",6,"5.1"
"4 wk ahead","Iowa",6,"1.3"
"4 wk ahead","Kansas",6,"4.4"
"4 wk ahead","Kentucky",6,"6.7"
"4 wk ahead","Louisiana",6,"4.4"
"4 wk ahead","Maine",6,"1.6"
"4 wk ahead","Maryland",6,"3.5"
"4 wk ahead","Massachusetts",6,"1.7"
"4 wk ahead","Michigan",6,"3.5"
"4 wk ahead","Minnesota",6,"3.6"
"4 wk ahead","Mississippi",6,"5.4"
"4 wk ahead","Missouri",6,"3.1"
"4 wk ahead","Montana",6,"0.2"
"4 wk ahead","Nebraska",6,"1.5"
"4 wk ahead","Nevada",6,"1.1"
"4 wk ahead","New Hampshire",6,"1.1"
"4 wk ahead","New Jersey",6,"3.8"
"4 wk ahead","New Mexico",6,"3.3"
"4 wk ahead","New York",6,"3.2"
"4 wk ahead","North Carolina",6,"5.2"
"4 wk ahead","North Dakota",6,"3.4"
"4 wk ahead","Ohio",6,"2.1"
"4 wk ahead","Oklahoma",6,"6.9"
"4 wk ahead","Oregon",6,"1.6"
"4 wk ahead","Pennsylvania",6,"2.6"
"4 wk ahead","Puerto Rico",6,"3.6"
"4 wk ahead","Rhode Island",6,"2.6"
"4 wk ahead","South Carolina",6,"5.4"
"4 wk ahead","South Dakota",6,"2.5"
"4 wk ahead","Tennessee",6,"6.4"
"4 wk ahead","Texas",6,"7.3"
"4 wk ahead","Utah",6,"0.6"
"4 wk ahead","Vermont",6,"2.0"
"4 wk ahead","Virgin Islands",6,"1.1"
"4 wk ahead","Virginia",6,"3.6"
"4 wk ahead","Washington",6,"0.4"
"4 wk ahead","West Virginia",6,"3.1"
"4 wk ahead","Wisconsin",6,"2.6"
"4 wk ahead","Wyoming",6,"2.5"
"4 wk ahead","Alabama",7,"6.0"
"4 wk ahead","Alaska",7,"2.4"
"4 wk ahead","Arizona",7,"2.2"
"4 wk ahead","Arkansas",7,"3.6"
"4 wk ahead","California",7,"2.3"
"4 wk ahead","Colorado",7,"1.2"
"4 wk ahead","Connecticut",7,"3.4"
"4 wk ahead","Delaware",7,"0.5"
"4 wk ahead","District of Columbia",7,"9.1"
"4 wk ahead","Georgia",7,"4.7"
"4 wk ahead","Hawaii",7,"2.8"
"4 wk ahead","Idaho",7,"1.1"
"4 wk ahead","Illinois",7,"3.2"
"4 wk ahead","Indiana",7,"4.5"
"4 wk ahead","Iowa",7,"0.6"
"4 wk ahead","Kansas",7,"4.3"
"4 wk ahead","Kentucky",7,"7.5"
"4 wk ahead","Louisiana",7,"4.3"
"4 wk ahead","Maine",7,"1.8"
"4 wk ahead","Maryland",7,"3.9"
"4 wk ahead","Massachusetts",7,"1.8"
"4 wk ahead","Michigan",7,"3.3"
"4 wk ahead","Minnesota",7,"2.8"
"4 wk ahead","Mississippi",7,"4.8"
"4 wk ahead","Missouri",7,"2.5"
"4 wk ahead","Montana",7,"0.3"
"4 wk ahead","Nebraska",7,"2.0"
"4 wk ahead","Nevada",7,"1.2"
"4 wk ahead","New Hampshire",7,"1.2"
"4 wk ahead","New Jersey",7,"3.4"
"4 wk ahead","New Mexico",7,"3.3"
"4 wk ahead","New York",7,"3.9"
"4 wk ahead","North Carolina",7,"3.3"
"4 wk ahead","North Dakota",7,"1.9"
"4 wk ahead","Ohio",7,"2.0"
"4 wk ahead","Oklahoma",7,"6.3"
"4 wk ahead","Oregon",7,"2.3"
"4 wk ahead","Pennsylvania",7,"2.9"
"4 wk ahead","Puerto Rico",7,"3.8"
"4 wk ahead","Rhode Island",7,"1.9"
"4 wk ahead","South Carolina",7,"6.4"
"4 wk ahead","South Dakota",7,"2.7"
"4 wk ahead","Tennessee",7,"3.8"
"4 wk ahead","Texas",7,"5.9"
"4 wk ahead","Utah",7,"0.6"
"4 wk ahead","Vermont",7,"1.6"
"4 wk ahead","Virgin Islands",7,"0.8"
"4 wk ahead","Virginia",7,"3.6"
"4 wk ahead","Washington",7,"0.6"
"4 wk ahead","West Virginia",7,"3.3"
"4 wk ahead","Wisconsin",7,"2.5"
"4 wk ahead","Wyoming",7,"1.6"
"4 wk ahead","Alabama",8,"6.8"
"4 wk ahead","Alaska",8,"2.5"
"4 wk ahead","Arizona",8,"2.2"
"4 wk ahead","Arkansas",8,"4.0"
"4 wk ahead","California",8,"2.0"
"4 wk ahead","Colorado",8,"1.8"
"4 wk ahead","Connecticut",8,"2.2"
"4 wk ahead","Delaware",8,"0.3"
"4 wk ahead","District of Columbia",8,"7.8"
"4 wk ahead","Georgia",8,"5.2"
"4 wk ahead","Hawaii",8,"3.3"
"4 wk ahead","Idaho",8,"0.6"
"4 wk ahead","Illinois",8,"3.1"
"4 wk ahead","Indiana",8,"3.2"
"4 wk ahead","Iowa",8,"0.6"
"4 wk ahead","Kansas",8,"4.0"
"4 wk ahead","Kentucky",8,"8.2"
"4 wk ahead","Louisiana",8,"3.4"
"4 wk ahead","Maine",8,"2.2"
"4 wk ahead","Maryland",8,"3.3"
"4 wk ahead","Massachusetts",8,"1.8"
"4 wk ahead","Michigan",8,"3.2"
"4 wk ahead","Minnesota",8,"3.0"
"4 wk ahead","Mississippi",8,"3.7"
"4 wk ahead","Missouri",8,"2.0"
"4 wk ahead","Montana",8,"0.0"
"4 wk ahead","Nebraska",8,"1.4"
"4 wk ahead","Nevada",8,"1.0"
"4 wk ahead","New Hampshire",8,"1.1"
"4 wk ahead","New Jersey",8,"3.3"
"4 wk ahead","New Mexico",8,"2.4"
"4 wk ahead","New York",8,"3.6"
"4 wk ahead","North Carolina",8,"5.5"
"4 wk ahead","North Dakota",8,"1.5"
"4 wk ahead","Ohio",8,"2.2"
"4 wk ahead","Oklahoma",8,"6.5"
"4 wk ahead","Oregon",8,"1.6"
"4 wk ahead","Pennsylvania",8,"2.4"
"4 wk ahead","Puerto Rico",8,"3.5"
"4 wk ahead","Rhode Island",8,"2.7"
"4 wk ahead","South Carolina",8,"7.7"
"4 wk ahead","South Dakota",8,"1.9"
"4 wk ahead","Tennessee",8,"5.9"
"4 wk ahead","Texas",8,"4.5"
"4 wk ahead","Utah",8,"0.6"
"4 wk ahead","Vermont",8,"1.5"
"4 wk ahead","Virgin Islands",8,"0.8"
"4 wk ahead","Virginia",8,"3.9"
"4 wk ahead","Washington",8,"0.5"
"4 wk ahead","West Virginia",8,"3.0"
"4 wk ahead","Wisconsin",8,"2.1"
"4 wk ahead","Wyoming",8,"1.8"
"4 wk ahead","Alabama",9,"5.2"
"4 wk ahead","Alaska",9,"4.3"
"4 wk ahead","Arizona",9,"2.4"
"4 wk ahead","Arkansas",9,"2.7"
"4 wk ahead","California",9,"2.0"
"4 wk ahead","Colorado",9,"1.4"
"4 wk ahead","Connecticut",9,"2.3"
"4 wk ahead","Delaware",9,"0.6"
"4 wk ahead","District of Columbia",9,"7.1"
"4 wk ahead","Georgia",9,"4.2"
"4 wk ahead","Hawaii",9,"2.8"
"4 wk ahead","Idaho",9,"0.6"
"4 wk ahead","Illinois",9,"2.7"
"4 wk ahead","Indiana",9,"2.7"
"4 wk ahead","Iowa",9,"0.3"
"4 wk ahead","Kansas",9,"2.6"
"4 wk ahead","Kentucky",9,"5.5"
"4 wk ahead","Louisiana",9,"3.0"
"4 wk ahead","Maine",9,"1.7"
"4 wk ahead","Maryland",9,"3.6"
"4 wk ahead","Massachusetts",9,"2.0"
"4 wk ahead","Michigan",9,"2.7"
"4 wk ahead","Minnesota",9,"3.2"
"4 wk ahead","Mississippi",9,"3.4"
"4 wk ahead","Missouri",9,"2.2"
"4 wk ahead","Montana",9,"0.2"
"4 wk ahead","Nebraska",9,"0.9"
"4 wk ahead","Nevada",9,"0.9"
"4 wk ahead","New Hampshire",9,"0.9"
"4 wk ahead","New Jersey",9,"4.0"
"4 wk ahead","New Mexico",9,"2.0"
"4 wk ahead","New York",9,"4.6"
"4 wk ahead","North Carolina",9,"4.1"
"4 wk ahead","North Dakota",9,"1.9"
"4 wk ahead","Ohio",9,"1.7"
"4 wk ahead","Oklahoma",9,"4.2"
"4 wk ahead","Oregon",9,"0.9"
"4 wk ahead","Pennsylvania",9,"2.6"
"4 wk ahead","Puerto Rico",9,"3.4"
"4 wk ahead","Rhode Island",9,"2.9"
"4 wk ahead","South Carolina",9,"5.6"
"4 wk ahead","South Dakota",9,"1.8"
"4 wk ahead","Tennessee",9,"4.8"
"4 wk ahead","Texas",9,"4.0"
"4 wk ahead","Utah",9,"0.5"
"4 wk ahead","Vermont",9,"1.4"
"4 wk ahead","Virgin Islands",9,"0.1"
"4 wk ahead","Virginia",9,"3.8"
"4 wk ahead","Washington",9,"0.7"
"4 wk ahead","West Virginia",9,"2.7"
"4 wk ahead","Wisconsin",9,"1.4"
"4 wk ahead","Wyoming",9,"1.5"
"4 wk ahead","Alabama",10,"3.3"
"4 wk ahead","Alaska",10,"3.9"
"4 wk ahead","Arizona",10,"2.4"
"4 wk ahead","Arkansas",10,"2.2"
"4 wk ahead","California",10,"1.7"
"4 wk ahead","Colorado",10,"1.5"
"4 wk ahead","Connecticut",10,"2.8"
"4 wk ahead","Delaware",10,"0.5"
"4 wk ahead","District of Columbia",10,"6.7"
"4 wk ahead","Georgia",10,"2.9"
"4 wk ahead","Hawaii",10,"2.9"
"4 wk ahead","Idaho",10,"0.6"
"4 wk ahead","Illinois",10,"2.4"
"4 wk ahead","Indiana",10,"2.6"
"4 wk ahead","Iowa",10,"0.4"
"4 wk ahead","Kansas",10,"2.3"
"4 wk ahead","Kentucky",10,"3.9"
"4 wk ahead","Louisiana",10,"3.1"
"4 wk ahead","Maine",10,"1.9"
"4 wk ahead","Maryland",10,"2.4"
"4 wk ahead","Massachusetts",10,"2.1"
"4 wk ahead","Michigan",10,"1.9"
"4 wk ahead","Minnesota",10,"3.3"
"4 wk ahead","Mississippi",10,"2.9"
"4 wk ahead","Missouri",10,"1.6"
"4 wk ahead","Montana",10,"0.2"
"4 wk ahead","Nebraska",10,"0.9"
"4 wk ahead","Nevada",10,"0.9"
"4 wk ahead","New Hampshire",10,"1.8"
"4 wk ahead","New Jersey",10,"3.5"
"4 wk ahead","New Mexico",10,"1.7"
"4 wk ahead","New York",10,"4.9"
"4 wk ahead","North Carolina",10,"3.0"
"4 wk ahead","North Dakota",10,"1.4"
"4 wk ahead","Ohio",10,"1.2"
"4 wk ahead","Oklahoma",10,"4.3"
"4 wk ahead","Oregon",10,"1.1"
"4 wk ahead","Pennsylvania",10,"1.9"
"4 wk ahead","Puerto Rico",10,"3.9"
"4 wk ahead","Rhode Island",10,"2.5"
"4 wk ahead","South Carolina",10,"4.5"
"4 wk ahead","South Dakota",10,"1.7"
"4 wk ahead","Tennessee",10,"3.7"
"4 wk ahead","Texas",10,"3.5"
"4 wk ahead","Utah",10,"0.5"
"4 wk ahead","Vermont",10,"1.4"
"4 wk ahead","Virgin Islands",10,"0.3"
"4 wk ahead","Virginia",10,"2.7"
"4 wk ahead","Washington",10,"0.4"
"4 wk ahead","West Virginia",10,"1.4"
"4 wk ahead","Wisconsin",10,"1.8"
"4 wk ahead","Wyoming",10,"1.1"
"4 wk ahead","Alabama",11,"2.9"
"4 wk ahead","Alaska",11,"3.2"
"4 wk ahead","Arizona",11,"2.0"
"4 wk ahead","Arkansas",11,"2.0"
"4 wk ahead","California",11,"1.6"
"4 wk ahead","Colorado",11,"1.0"
"4 wk ahead","Connecticut",11,"2.2"
"4 wk ahead","Delaware",11,"0.5"
"4 wk ahead","District of Columbia",11,"0.2"
"4 wk ahead","Georgia",11,"2.3"
"4 wk ahead","Hawaii",11,"2.2"
"4 wk ahead","Idaho",11,"0.7"
"4 wk ahead","Illinois",11,"1.6"
"4 wk ahead","Indiana",11,"1.3"
"4 wk ahead","Iowa",11,"0.2"
"4 wk ahead","Kansas",11,"1.4"
"4 wk ahead","Kentucky",11,"1.9"
"4 wk ahead","Louisiana",11,"2.3"
"4 wk ahead","Maine",11,"2.1"
"4 wk ahead","Maryland",11,"1.8"
"4 wk ahead","Massachusetts",11,"1.7"
"4 wk ahead","Michigan",11,"1.5"
"4 wk ahead","Minnesota",11,"2.8"
"4 wk ahead","Mississippi",11,"3.1"
"4 wk ahead","Missouri",11,"1.3"
"4 wk ahead","Montana",11,"0.1"
"4 wk ahead","Nebraska",11,"0.6"
"4 wk ahead","Nevada",11,"0.8"
"4 wk ahead","New Hampshire",11,"0.7"
"4 wk ahead","New Jersey",11,"3.1"
"4 wk ahead","New Mexico",11,"2.0"
"4 wk ahead","New York",11,"3.3"
"4 wk ahead","North Carolina",11,"2.5"
"4 wk ahead","North Dakota",11,"1.2"
"4 wk ahead","Ohio",11,"1.1"
"4 wk ahead","Oklahoma",11,"2.5"
"4 wk ahead","Oregon",11,"0.8"
"4 wk ahead","Pennsylvania",11,"1.7"
"4 wk ahead","Puerto Rico",11,"4.8"
"4 wk ahead","Rhode Island",11,"2.1"
"4 wk ahead","South Carolina",11,"3.5"
"4 wk ahead","South Dakota",11,"1.5"
"4 wk ahead","Tennessee",11,"2.5"
"4 wk ahead","Texas",11,"3.4"
"4 wk ahead","Utah",11,"0.5"
"4 wk ahead","Vermont",11,"1.5"
"4 wk ahead","Virgin Islands",11,"1.9"
"4 wk ahead","Virginia",11,"1.9"
"4 wk ahead","Washington",11,"0.3"
"4 wk ahead","West Virginia",11,"1.0"
"4 wk ahead","Wisconsin",11,"1.9"
"4 wk ahead","Wyoming",11,"1.1"
"4 wk ahead","Alabama",12,"2.8"
"4 wk ahead","Alaska",12,"2.4"
"4 wk ahead","Arizona",12,"2.1"
"4 wk ahead","Arkansas",12,"1.6"
"4 wk ahead","California",12,"1.6"
"4 wk ahead","Colorado",12,"1.1"
"4 wk ahead","Connecticut",12,"2.5"
"4 wk ahead","Delaware",12,"0.2"
"4 wk ahead","District of Columbia",12,"4.5"
"4 wk ahead","Georgia",12,"2.0"
"4 wk ahead","Hawaii",12,"2.7"
"4 wk ahead","Idaho",12,"0.3"
"4 wk ahead","Illinois",12,"1.4"
"4 wk ahead","Indiana",12,"1.4"
"4 wk ahead","Iowa",12,"0.3"
"4 wk ahead","Kansas",12,"1.2"
"4 wk ahead","Kentucky",12,"1.3"
"4 wk ahead","Louisiana",12,"2.4"
"4 wk ahead","Maine",12,"1.2"
"4 wk ahead","Maryland",12,"1.3"
"4 wk ahead","Massachusetts",12,"1.3"
"4 wk ahead","Michigan",12,"1.4"
"4 wk ahead","Minnesota",12,"2.9"
"4 wk ahead","Mississippi",12,"2.8"
"4 wk ahead","Missouri",12,"1.2"
"4 wk ahead","Montana",12,"0.1"
"4 wk ahead","Nebraska",12,"0.3"
"4 wk ahead","Nevada",12,"0.8"
"4 wk ahead","New Hampshire",12,"1.2"
"4 wk ahead","New Jersey",12,"2.3"
"4 wk ahead","New Mexico",12,"1.6"
"4 wk ahead","New York",12,"2.0"
"4 wk ahead","North Carolina",12,"1.4"
"4 wk ahead","North Dakota",12,"0.6"
"4 wk ahead","Ohio",12,"0.9"
"4 wk ahead","Oklahoma",12,"2.0"
"4 wk ahead","Oregon",12,"0.9"
"4 wk ahead","Pennsylvania",12,"1.5"
"4 wk ahead","Puerto Rico",12,"4.8"
"4 wk ahead","Rhode Island",12,"1.1"
"4 wk ahead","South Carolina",12,"2.1"
"4 wk ahead","South Dakota",12,"1.0"
"4 wk ahead","Tennessee",12,"3.2"
"4 wk ahead","Texas",12,"3.4"
"4 wk ahead","Utah",12,"0.6"
"4 wk ahead","Vermont",12,"1.2"
"4 wk ahead","Virgin Islands",12,"1.0"
"4 wk ahead","Virginia",12,"1.4"
"4 wk ahead","Washington",12,"0.3"
"4 wk ahead","West Virginia",12,"0.7"
"4 wk ahead","Wisconsin",12,"1.3"
"4 wk ahead","Wyoming",12,"1.1"
"4 wk ahead","Alabama",13,"2.1"
"4 wk ahead","Alaska",13,"1.7"
"4 wk ahead","Arizona",13,"2.8"
"4 wk ahead","Arkansas",13,"1.4"
"4 wk ahead","California",13,"1.7"
"4 wk ahead","Colorado",13,"1.4"
"4 wk ahead","Connecticut",13,"2.0"
"4 wk ahead","Delaware",13,"0.0"
"4 wk ahead","District of Columbia",13,"0.0"
"4 wk ahead","Georgia",13,"1.7"
"4 wk ahead","Hawaii",13,"2.2"
"4 wk ahead","Idaho",13,"0.6"
"4 wk ahead","Illinois",13,"1.4"
"4 wk ahead","Indiana",13,"1.1"
"4 wk ahead","Iowa",13,"0.2"
"4 wk ahead","Kansas",13,"1.1"
"4 wk ahead","Kentucky",13,"0.9"
"4 wk ahead","Louisiana",13,"2.6"
"4 wk ahead","Maine",13,"1.0"
"4 wk ahead","Maryland",13,"1.2"
"4 wk ahead","Massachusetts",13,"0.9"
"4 wk ahead","Michigan",13,"1.2"
"4 wk ahead","Minnesota",13,"2.4"
"4 wk ahead","Mississippi",13,"2.3"
"4 wk ahead","Missouri",13,"1.0"
"4 wk ahead","Montana",13,"0.0"
"4 wk ahead","Nebraska",13,"0.3"
"4 wk ahead","Nevada",13,"0.7"
"4 wk ahead","New Hampshire",13,"0.5"
"4 wk ahead","New Jersey",13,"2.2"
"4 wk ahead","New Mexico",13,"1.4"
"4 wk ahead","New York",13,"2.0"
"4 wk ahead","North Carolina",13,"1.0"
"4 wk ahead","North Dakota",13,"0.4"
"4 wk ahead","Ohio",13,"0.8"
"4 wk ahead","Oklahoma",13,"2.0"
"4 wk ahead","Oregon",13,"0.5"
"4 wk ahead","Pennsylvania",13,"1.2"
"4 wk ahead","Puerto Rico",13,"6.1"
"4 wk ahead","Rhode Island",13,"0.5"
"4 wk ahead","South Carolina",13,"2.6"
"4 wk ahead","South Dakota",13,"1.3"
"4 wk ahead","Tennessee",13,"2.2"
"4 wk ahead","Texas",13,"2.8"
"4 wk ahead","Utah",13,"0.6"
"4 wk ahead","Vermont",13,"0.8"
"4 wk ahead","Virgin Islands",13,"0.3"
"4 wk ahead","Virginia",13,"1.2"
"4 wk ahead","Washington",13,"0.3"
"4 wk ahead","West Virginia",13,"0.4"
"4 wk ahead","Wisconsin",13,"1.4"
"4 wk ahead","Wyoming",13,"0.8"
"4 wk ahead","Alabama",14,"2.3"
"4 wk ahead","Alaska",14,"2.8"
"4 wk ahead","Arizona",14,"2.3"
"4 wk ahead","Arkansas",14,"1.9"
"4 wk ahead","California",14,"1.5"
"4 wk ahead","Colorado",14,"1.3"
"4 wk ahead","Connecticut",14,"1.6"
"4 wk ahead","Delaware",14,"0.1"
"4 wk ahead","District of Columbia",14,"4.7"
"4 wk ahead","Georgia",14,"1.7"
"4 wk ahead","Hawaii",14,"2.5"
"4 wk ahead","Idaho",14,"0.8"
"4 wk ahead","Illinois",14,"1.3"
"4 wk ahead","Indiana",14,"1.0"
"4 wk ahead","Iowa",14,"0.2"
"4 wk ahead","Kansas",14,"0.9"
"4 wk ahead","Kentucky",14,"0.7"
"4 wk ahead","Louisiana",14,"2.0"
"4 wk ahead","Maine",14,"0.9"
"4 wk ahead","Maryland",14,"0.9"
"4 wk ahead","Massachusetts",14,"0.7"
"4 wk ahead","Michigan",14,"0.9"
"4 wk ahead","Minnesota",14,"2.1"
"4 wk ahead","Mississippi",14,"2.1"
"4 wk ahead","Missouri",14,"1.1"
"4 wk ahead","Montana",14,"0.0"
"4 wk ahead","Nebraska",14,"0.3"
"4 wk ahead","Nevada",14,"0.9"
"4 wk ahead","New Hampshire",14,"0.4"
"4 wk ahead","New Jersey",14,"2.0"
"4 wk ahead","New Mexico",14,"1.7"
"4 wk ahead","New York",14,"2.0"
"4 wk ahead","North Carolina",14,"0.9"
"4 wk ahead","North Dakota",14,"1.4"
"4 wk ahead","Ohio",14,"0.6"
"4 wk ahead","Oklahoma",14,"1.3"
"4 wk ahead","Oregon",14,"1.1"
"4 wk ahead","Pennsylvania",14,"1.1"
"4 wk ahead","Puerto Rico",14,"3.8"
"4 wk ahead","Rhode Island",14,"0.5"
"4 wk ahead","South Carolina",14,"1.7"
"4 wk ahead","South Dakota",14,"0.9"
"4 wk ahead","Tennessee",14,"1.7"
"4 wk ahead","Texas",14,"2.6"
"4 wk ahead","Utah",14,"0.7"
"4 wk ahead","Vermont",14,"1.4"
"4 wk ahead","Virgin Islands",14,"0.6"
"4 wk ahead","Virginia",14,"1.1"
"4 wk ahead","Washington",14,"0.3"
"4 wk ahead","West Virginia",14,"0.4"
"4 wk ahead","Wisconsin",14,"1.3"
"4 wk ahead","Wyoming",14,"1.2"
"4 wk ahead","Alabama",15,"2.3"
"4 wk ahead","Alaska",15,"1.4"
"4 wk ahead","Arizona",15,"2.1"
"4 wk ahead","Arkansas",15,"1.0"
"4 wk ahead","California",15,"1.4"
"4 wk ahead","Colorado",15,"0.6"
"4 wk ahead","Connecticut",15,"0.8"
"4 wk ahead","Delaware",15,"0.0"
"4 wk ahead","District of Columbia",15,"3.6"
"4 wk ahead","Georgia",15,"1.7"
"4 wk ahead","Hawaii",15,"1.2"
"4 wk ahead","Idaho",15,"0.5"
"4 wk ahead","Illinois",15,"1.5"
"4 wk ahead","Indiana",15,"0.5"
"4 wk ahead","Iowa",15,"0.3"
"4 wk ahead","Kansas",15,"0.7"
"4 wk ahead","Kentucky",15,"0.5"
"4 wk ahead","Louisiana",15,"1.9"
"4 wk ahead","Maine",15,"0.7"
"4 wk ahead","Maryland",15,"0.9"
"4 wk ahead","Massachusetts",15,"0.8"
"4 wk ahead","Michigan",15,"1.0"
"4 wk ahead","Minnesota",15,"2.2"
"4 wk ahead","Mississippi",15,"2.2"
"4 wk ahead","Missouri",15,"0.4"
"4 wk ahead","Montana",15,"0.0"
"4 wk ahead","Nebraska",15,"0.3"
"4 wk ahead","Nevada",15,"0.8"
"4 wk ahead","New Hampshire",15,"0.7"
"4 wk ahead","New Jersey",15,"2.1"
"4 wk ahead","New Mexico",15,"1.4"
"4 wk ahead","New York",15,"1.5"
"4 wk ahead","North Carolina",15,"1.1"
"4 wk ahead","North Dakota",15,"0.7"
"4 wk ahead","Ohio",15,"0.7"
"4 wk ahead","Oklahoma",15,"1.6"
"4 wk ahead","Oregon",15,"0.8"
"4 wk ahead","Pennsylvania",15,"0.8"
"4 wk ahead","Puerto Rico",15,"4.6"
"4 wk ahead","Rhode Island",15,"0.4"
